FT 消息 印度 计划 开发 国产 芯片 ,0
接触 国产汽车 芯片 厂家 摘自 一名 汽车 电子 硬件 工程师 作者 陈卓 HNU 一年 工作 一部分 国产 芯片 相关 专注 国产 芯片 陆陆续续 交流 七八十 国产 芯片 公司 平均 工作日 芯片 公司 相较 统计 在册 全国 一共 万家 芯片 公司 用牛 一毛来 形容 真的 贴切 关注 汽车 芯片 汽车 芯片 芯片 行业 总量 非常低 汽车 芯片 分类 芯片 区分 计算 控制 模拟 电源 驱动 通讯 传感器 功率 存储 类别 芯片 公司 接触 专注 新能源 三电 领域 芯片 公司 理解 片面 代表 简单 分享 接触 公司 计算 芯片 计算 少不了 国货 之光 地平线 芯驰 黑芝麻 华为 海思 杰发 瑞芯微 接触 同事 接触 公司 地平线 低阶 智驾 产品 份额 算是 厉害 Tops 算力 字面上 抗衡 半个 Orin 算力 多家 Tier OEM 搭载 验证 金脉 理想 芯驰 推出 组合 包揽 智驾 座舱 网联 高端 MCU 领域 芯片 能力 产品 一年 推出 产品 抢占 市场 先机 黑芝麻 APro Tops 层级 真实 效果 智驾 控制器 学习 图片 国货 之光 民族 之光 华为 MDC 华为 自研 控制器 搭载 全栈 自研 感知 规控 应用层 软件 宣传 视频 效果 炸裂 妥妥 第一 梯队 便宜 接触 听得 多一点 企业 不全 约莫 听过 评价 理解 计算 芯片 国产 芯片 行业 不算 太卷 智驾 座舱 网联 三个 领域 池塘 大鱼 并不多 玩意 暂时 投入 回报 高端 智驾 领域 智能 驾驶 火热 奈何 搭载 实在 芯片 规模 效应 东西 量少 成本 下不来 ,0
不用 担心 国产 芯片 吃饭问题 外部 威胁 顶级 研发 人员 这得 多蠢 华为 海思 多年 这事 ,0
荷兰 下周 发布 对华 芯片 设备 出口 管制 措施 荷兰 做生意 有钱 筛子 施压 无奈 低头 ,0
短期 利空 长期 利好 国产 市场 ,1
中国 芯片 设备 突破 国产 离子注入 纳米 工艺 制程 覆盖 鬼谷子 兔爷 微博 视频 ,1
荷兰 下周 发布 对华 芯片 设备 出口 管制 措施 荷兰 做生意 有钱 筛子 施压 无奈 低头 ,0
短期 利空 长期 利好 国产 市场 ,1
高通 Pass 方式 国产 基带 国产 射频 芯片组 天线 搭配 高通 芯片 高通 停掉 芯片 手机 换个 方式 集成 手机 内部 Esim 手机 方式 貌似 不行 当初 释放 回归 消息 总归 有个 方法 回来 方案 最有 数码 资讯 ## 科技 快讯 ,1
荷兰 日本 禁令 相继 生效 中国 高端 芯片 制造 设备 封锁 正式 确立 封锁 只会 利好 自主 研发 利好 国产 封锁 十年 二十年 芯片 产业 梳理 环节 进口 一个个 攻关 搞定 国产化 芯片 产业 想法 产业 发展 误导 芯片 产业 面对 市场 单一 市场 简单 区分 市场 汽车 手机 繁复 多重 细分 变化 市场 体系 芯片 产业 产业链 特别 相互交织 简单 梳理 攻关 机械唯物主义 体系 自由 生长 发展 繁荣 生态 体系 复杂度 生态 体系 没法 规划 主导 攻关 研发 活动 复制 费力气 研发 东西 外边 生态 很快 边缘化 淘汰 东西 生命力 东西 东西 国内 市场 主流 追赶 误入歧途 ,1
全新 国产 芯片 设计 EDA 发布 日前 数字 前端 EDA 供应商 思尔芯 SC 发布 最新 一代 原型 验证 解决方案 芯神瞳 逻辑系统 逻辑电路 大规模 数据 支持 诸多 高带宽 协议 方案 支持 PCIe CXL EP 连接 支持 PCIe CCIX RC EP 连接 能以 PCIe 通道 高速 数据传输 PCIe 相关 验证 带宽 极高 方案 支持 包含 Prodigy FMC PGT MCIO 在内 多种 高速 连接 用户 子卡 需求 配置 高速 多核 组网 支持 Gbps GTM Gbps GTYP 提供 Gbps GTM 带宽 可达 Gbps 加速 传输 效率 提升 性能 ,0
看好 国产 算力 供应链 事件 新闻 美国 中国 AI 芯片 出口 实施 美国商务部 最快 下月初 采取行动 事先 许可证 情况 禁止 伟达 芯片 制造商 中国 相关 国家 客户 发送 芯片 分析 仅为 传言 政策 需待 跟踪 若真 利好 国产化 芯片 产业链 国产 AI 芯片 寒武纪 海光 信息 景嘉微 Chiplet 华海 清科 通富 微电 长电 科技 长川 科技 兴森 科技 芯原 古份 伟测 科技 国产化 制造 中芯 国际 精测 电子 中科 飞测 拓荆 科技 芯源 传言 许可证 采购 伟达 海外 gpu 后续 跟踪 应用领域 采购 公司 类型 去年 出口 管制 条例 类似 解决方案 观察 ,1
刚刚 梳理 一遍 发现 国产 对标 座舱 芯片 对标 OrinX ADAS 芯片 对标 华为 麒麟 芯擎 龍鷹 一号 芯驰 后续 黑芝麻 COrinX 对标 华为 MDC 地平线 系列 黑芝麻 芯擎 AD 也许 半导体 制造 因噎废食 制造 不给力 芯片 设计 发展 发展 否定 美国 再卡 一点 问问 立场 中国 中国 立场 风凉话 只会 否定 获取 优越感 国产 成不了 美国 一打 国产 这是 国家 一点一滴 科技进步 辛勤工作 生存空间 资源 努力 值得 加油打气 ,1
中芯 国际 下跌 是因为 作文 称台 积电要 程度 放开 大陆 芯片 代工 中美关系 解冻 芯片 国产 担忧 这事 每次 直播 芯片 中美 解冻 放开 大陆 芯片 代工 利好 芯片 设计 利空 国产 既定 逻辑 变化 还会 中美关系 波动 波动 ,0
中国工程院 院士 倪光南 现如今 芯片 制造 技术 计算机硬件 等于 做不了 外国 技术 打扮 国产 马甲 外国 技术 早已 国产化 技术 人才 外国 远程 操作 停止 工作 出错 风险 反对 马甲 揭露 真实 面目 建议 国家 大力发展 国产软件 技术 国家 接受 建议 得罪 国家 利益 高于一切 ,3
伟达 中国 推出 芯片 国产手机 自研 芯片 鸿儒 计划 国产 算力 芯片 伟达 差距 国产 算力 芯片 性能 前三强 伟达 一代 算力 芯片 缩水 运算 能力 一半 算力 芯片 国产化 加速 中国 人工智能 建设 落后 差距 意味着 成长 空间 国产 芯片 各界 给与 宽容 耐心 透过 财经 世界 财经 知识 分享 视频 计划 出发 蒋亦凡 微博 视频 ,1
华工 科技 我国 首台 核心部件 国产化 高端 晶圆 激光 切割 设备 新闻 转述 芯片 产业链 后续 工序 设备 ,1
收盘 昨晚 公开 免费 派发 福利 嘴里 算力 方向 最强 国产 AI 芯片 CPO 服务器 算力 租赁 偏向 调整 ,1
年初 国产 自主 可控 战略 优势 呼吁 支持 国产 自主 可控 自主 研发 国产 模型 一切都在 预期 之中 最终 胜利 放弃 幻想 敢于斗争 自我 奋斗 访华 大棋党 论证 蜜月 放开 中国 芯片 禁运 这才 一周 打脸 ,0
中国 存储芯片 猛烈 三星 芯片 预计 再亏 万亿 视频 计划 ## 国产 芯片 ## 三星电子 柏铭 微博 视频 ,0
华工 科技 制造 我国 首台 核心部件 国产化 高端 晶圆 激光 切割 设备 这下 万事俱备 芯片 加油 加油 ,1
中国 进口 芯片 大降 芯片 国产化 成绩显著 海关 发布 数据 中国 大陆 集成电路 IC 进口量 同比 下降 亿个 缩小 四个 跌幅 五个 时间 芯片 进口 总值 下降 亿美元 前个 中国 芯片 进口量 大降 意味着 数据 显示 中国 进口 集成电路 亿件 下降 价值 计算 中国 集成电路 进口额 亿美元 相比 下降 年前 五个 中国 大陆 芯片 进口量 骤降 业内 估计 中国 进口 芯片 数量 金额 不太可能 反弹 好事 好事 意味着 中国 国内 芯片 生产量 大为 提升 芯片 设计 企业 雨后春笋 涌出 国外 芯片 中国 进口 芯片 太多 中国 芯片 落后 程度 惊人 据统计 中国 芯片 消费量 万亿美元 国内 生产 意味着 中国 进口 价值 万亿美元 芯片 这是 中国 进口商品 超过 石油 我国 进口 原油 万吨 花费 亿元 人民币 运营商 财经网 康钊 中国 进口 芯片 大降 业内 没人 心慌 ,0
美国 中国 出口 人工智能 芯片 实施 伟达 盘后 大跌 利空 浪潮 博等英 伟达 服务器 概念股 利好 寒武纪 海光 曙光 华为 国产 GPU 芯片 国产 服务器 概念股 很早 美帝 蛋蛋 股票 技术 走势 不错 参与 基金 经理 随便 亏死 无所谓 人工智能 中美 竞争 战略要地 美帝 还会 中国 出口 AI 芯片 必定会 越来越 一代代 未来 二代 代差 越严 伟达 GPU 中国 市场 越来越 国产 GPU 芯片 国产 服务器 未来 AI 时代 国产 算力 芯片 国产 服务器 至少 占据 半壁江山 AI 训练 服务器 用英 伟达 GPU 未来 AI 推理 服务器 国产 算力 芯片 国产 服务器 当算力 芯片 从英 伟达 切换 寒武纪 海光 国产 芯片 服务器 架构 操作系统 生态 重新部署 对英 伟达 依赖 程度 越大 公司 未来 被动 ,1
国产 芯片 电视剧 中国芯 民营 科技 公司 承担 国家 燃点 计划 科研项目 研发 用于 光刻机 纳米 DUV 激光器 激光器 光刻机 解决 绝大多数 先进 集成电路 芯片 生产 研发 成功 国家 重大意义 研发 关键时刻 公司 老板 国外 出差 期间 涉嫌 聚众斗殴 借口 扣留 国外 公司 顶梁柱 陷入 危机 老板娘 朱琳 临危 出山 支撑危局 研发 总监 卫国 带领 公司 克服 种种 困难 包括 陷入 资金 链断裂 危机 内部 蛀虫 破坏 外部 科研 骗子 拉拢 卫国 资本 市场 圈钱 韭菜 卫国 顶住 诱惑 解决 资金 困难 朱琳 抵押 别墅 出让 优质 资产 很大 一部分 股份 卫国 带领 科研 团队 一路 克服 众多 技术 难关 最终 研发 成功 朱琳 卫国 带领 公司 同事 整顿 公司 挖出 蛀虫 挡住 科研 骗子 无孔不入 渗透 惩罚 科研 骗子 ,1
主力 情绪 很不稳 三大 指数 港股 高开低走 地产 白马股 不给力 传媒 软件 游戏 回来 存储芯片 头阵 计算机设备 国产软件 活跃 人工智能 不用 ,1
A股 基金 走势 ## 基金 股票 叶艾茂 ,1
我国 攻克 国产 受制于 国外 卡脖子 技术 半导体 ## 芯片 ## 激光雷达 ## 科技 ## 中国 制造 全荃 微博 视频 ,0
传老美 中国 企业 美国 计算 服务 中企 绕开 美国 对华 先进 制程 人工智能 AI 芯片 出口 禁令 国产 逻辑 强化 制裁 反抗 ,0
半导体 国产化率 外部 制裁 层层 我国 半导体 进程 跟随 经历 几个 阶段 美国 制裁 中兴 华为 事件 开启 半导体 国产化 周期 芯片 国际 实体 名单 国产 上游 设备 材料 延伸 发布 芯片 法案 显示 美国 国内 先进 制程 领域 打击 野心 国产 零部件 EDA IP 底层 链条 外部 制裁 再次发生 边际 变化 半导体 国产化 周期 先进 制程 生态系统 构建 阶段 美国 联合 日本 荷兰 我国 先进 制程 精准 打击 进一步 确认 对华 半导体 封锁 高端 领域 叠加 AI 时代 算力 需求 大幅 提升 高端 芯片 设备 零部件 EDA IP 深水 进程 持续 加速 荷兰 未来 光刻机 设备 出口 制造 产业链 上下游 深度 融合 未来 国产 产业链 环节 构建 生态系统 发展 众多 环节 国产化率 市场 空间 刻蚀 薄膜 沉积 光刻 量测 监测 领域 ,1
芯片 卡脖子 国产 核心 美国 持续 加大 中国 高端 芯片 出口 高速 运算 相关 芯片 国产化 进程 加快 全球 GPU 市场 增速 玩家 英特尔 伟达 AMD 海外 巨头 国产 方案 先发 优势 头部 厂商 包括 景嘉微 龙芯 中科 海光 信息 寒武纪 芯原 股份 环节 玩家 包括 好利 科技 曲速 科技 壁仞 科技 芯动 科技 沐曦 摩尔 线程 国内 GPU 市场 格局 代表 厂商 算力 模块 厂商 行业 标杆 中国 信息产业 集团 光迅 科技 光模 产业链 利润 芯片 组装 中际旭创 新易盛 联特 科技 剑桥 科技 辰光 组装厂 或代 加工厂 国外市场 CPO 领域 供货 伟达 中际旭创 供货 AMD 光讯 科技 光讯 科技 国企 出口 美国 供应 AMD 大厂 中国 数据 模型 算力 加速 爆发 情况 光讯 科技 无疑 更具 优势 月份 光迅 科技 营业 收入 通信 设备 制造业 纯正 完整 光模 产业链 核心技术 自主 能力 国内 排名 第一 国际 排名 第四 行业 标杆 光讯 美国 公司 母公司 烽火 集团 旗下 烽火 通信 美国 微电脑 关系密切 合资 成立 烽火 超微 信息 科技 有限公司 生产 服务器 光迅 科技 模块 客户 微电脑 全球 服务器 工商 美国公司 老板 台湾人 微电脑 AMD AMD 中文 名叫 超威 半导体 股东 台湾 台南人 苏姿丰 关系 亲密 微电脑 AMD 服务器 代工 厂商 类似 郭台铭 工业 富联 黄仁勋 伟达 关系 光迅 科技 北美 出货量 大增 预计 超越 中际旭创 市场 光讯 科技 AMD 模块 供应商 人生 股海 ,1
三个 观点 浪潮 信息 芯片 传言 一出 浪潮 一字板 跌停 国产 国内 企业 寒武纪 海光 信息 景嘉微 逻辑性 不好 把握 模块 芯片 大跌 资金 担忧 国产 服务器 芯片 产能 下降 影响 模块 几家 供应 海外 客户 中际旭创 探底 回升 天孚 通讯 关注 ,1
上半年 进出口 数据 出炉 货物贸易 进出口 总值 万亿元 同比 增长 出口 万亿元 同比 增长 进口 万亿元 同比 下降 点评 进口 芯片 原油 芯片 国产 速度 很快 进口 大幅 下降 韩国 连续 逆差 原油 长期 增长 新能源 转型 加速 消费力 下降 带来 进口 下降 进口 消费品 很小 实际上 中国 便宜 特色 中老 铁路 通车 泰国 老挝 榴莲 进口 大增 榴莲 价格 大涨 国产 选择 进口 两年 流行 厘子 两年 不火 国产 樱桃 崛起 很快 进口 低迷 国货 兴起 周期 关系 长期 进口 增长 人民币 升值 出口 种类 越来越 外国 越来越少 电动 载人 汽车 锂电池 太阳能 电池 新三样 产品 出口 增长 拉动 整体 出口 增长 百分点 飞机 军工 东盟 万亿元 同比 增长 欧盟 万亿元 同比 增长 一带 一路 沿线 国家 同比 增长 RCEP 成员国 同比 增长 东盟 成熟 外贸 增长 狂飙 俄罗斯 阿拉伯 西方 发达国家 指望 全球 放缓 重灾区 欧洲 美国 之外 RCEP 国家 减去 东盟 剩下 澳大利亚 新西兰 日本 韩国 增长 ,0
前道 四大 难题 再破 一道 半导体 ## 芯片 中电科 旗下 电科 装备 官宣 国产 离子注入 纳米 工艺 制程 覆盖 详见 公众 拙文 前道 四大 难题 再破 一道 ,1
据定 数码 曝光 国产 射频 前端 芯片 PAMid 芯片 量产 PAMid 一种 射频 模组 封装 方式 好几个 独立 部件 组合 集成 模块 基板 安装 减少 面积 提高 滤波 外挂 基带 芯片 功能 预计 今年底 明年初 国产机 身上 首发 搭载 华为 手机 搭载 华为 手机 回归 ,1
东部 强国 芯片 高端 制程 国产化 路径 挺快 改开 四十年 多年 本土 产业 升级 路径 东部 强国 先当 主机厂 市场份额 慢慢 核心技术 元器件 光刻机 说不定 中国 企业 ASML 外企 合作 生产 一种 美国 技术含量 低于 美国 制裁 标准 光刻机 事情 光刻机 市场 肯定 中国 ,1
中国 市场 国产 半导体 占有率 超过 数据 趋势 芯片 自给率 很快 超过 一半 ,0
华为 重返 老美 开恩 良心发现 国产 工艺 崛起 麒麟 芯片 出炉 这时候 禁止 作用 开放 订单 赚取 利润 转换方向 打击 国产 工艺 订单 减缓 工艺 提升 速度 高端 工艺 老美 一波 制裁 操作 魅力 手机 处理器 需求 芯片 级别 nm 工艺 足够 新能源 汽车 空间 充足 车规级 芯片 并不需要 迫切 nm 工艺 一点 麒麟 证实 ,1
俄罗斯 卫星 通讯社 消息 美国 出台 对华 芯片 出口 点评 这是 几个 一条 消息 担心 美国 时间 放开 冲击 国内 市场 中国 芯片 国产 攻坚 巨额 投入 成果 急需 市场 培育 美国 支持 ,0
华为 Mate Pro 配置 曝光 预测 价格 之间 国产 芯片 归来 ,1
中国工程院 院士 倪光南 现如今 芯片 制造 技术 计算机硬件 等于 做不了 外国 技术 打扮 国产 马甲 外国 技术 早已 国产化 技术 人才 外国 远程 操作 停止 工作 出错 风险 反对 马甲 揭露 真实 面目 建议 国家 大力发展 国产软件 技术 国家 接受 建议 得罪 国家 利益 高于一切 ,3
国产 座舱 芯片 任重而道远 高通 压力 新能源 大牛 ,1
伟达 产业链 利空 盘前 利空消息 美国 中国 提供 人工智能 芯片 施加 美国 最早 停止 中国 客户 运送 伟达 芯片 公司 生产 芯片 消息 利空 浪潮 信息 芯片 由英 伟达 提供 浪潮 信息 开盘 跌停 消息 利好 国产 AI 芯片 海光 信息 寒武纪 景嘉微 AI 芯片 跟英 伟达 差距 很大 A股 炒作 AI 芯片 标的 几个 海光 信息 寒武纪 景嘉微 阳线 消息 利好 国产 服务器 中科 曙光 中科 曙光 跌幅 浪潮 信息 美帝 制裁 封锁 消息 验证 本轮 AI 调整 结束 抄底 国产 AI 芯片 海光 信息 寒武纪 景嘉微 国产 服务器 中科 曙光 一段 AI 分支 先看 一个月 调整 周期 ,1
中国工程院 院士 倪光南 现如今 芯片 制造 技术 计算机硬件 等于 做不了 外国 技术 打扮 国产 马甲 外国 技术 早已 国产化 技术 人才 外国 远程 操作 停止 工作 出错 风险 反对 马甲 揭露 真实 面目 建议 国家 大力发展 国产软件 技术 国家 接受 建议 得罪 国家 利益 高于一切 ,3
华为 Mate 系列 芯片 组合 可信度 全系 高通 骁龙 Gen ,1
高通 骁龙 Gen 组合 ,1
高通 骁龙 Gen 国产 麒麟 芯片 组合 ,1
全球 半导体 市场 规模 亿美元 蛋糕 巨量 市场 半导体 产业 带来 发展 机遇 截止 月份 中国 进口 几百亿 芯片 背后 逻辑 剔除 需求 下降 隐含 芯片 国产 昨晚 直播 半导体 发展 天时地利人和 时机 天时 大前提 全球 半导体 周期 预计 见底 GPT 爆款 单品 半导体 大国 竞争 核心 位置 再输 奋起直追 地利 国家 解决 卡脖子 我国 顶层 设计 战略 位置 国家 政策 频出 半导体 行业 持续增长 发展 提供 快车道 半导体 产业 国内 转移 叠加 产业 基金 扶持 资本 市场 扶持 上市 半导体 产业链 公司 审批 越来越 专家 行业 领军人物 回国 拥抱 半导体 浪潮 国内 公司 下场 解决 卡脖子 中国 最牛 一点 FOLLOW 能力 ,1
科技 赛道 国内 第一 龙头企业 中兴通讯 通信 设备 国内 第一 科大 翻译机 国内 中科 曙光 国产 计算 产业 龙头 国内 服务器 算力 国内 第一 浪潮 信息 全球 AI 服务器 龙头 海光 信息 国内 唯一 一家 生产 芯片 企业 CPU 信创 AI 芯片 概念 龙头 信服 虚拟 专用 网络 连续 国内 第一 广联达 建筑 信息化 第一 大族 激光 激光 切割 第一 视源 股份 交互 智能 平板 第一 亿纬锂 亚硫酰氯 电池 第一 欧菲光 光学 器件 苹果 华为 供应商 深南电 PCB 华为 供应商 第一 宝信 钢铁 制造 信息化 第一 品牌 泰来 人造 石墨 负极 材料 第一 广电 银行 设备 第一网 科技 CDN 国内 第一 新大陆 POS 国内 第一 星网 锐捷 客户机 第一 石基 信息 酒店 信息化 管理系统 第一 中国 科传 专业 出版 龙头 文化传媒 知识产权 保护 龙头 华宇 软件 检察院 法院 信息化 第一 四维 图新 汽车 导航 第一 海能 专网 通信 终端 第一 天马 车辆 屏幕显示 第一 光迅 科技 光通信 器件 第一 股份 多层 印制电路 第一 启明星 堡垒 第一 中科 信息 机器 视觉 数据 国内 领先 人工智能 信息化 整体 解决方案 龙头 中科 星图 卫星 导航 遥感 影像 时空 数据 龙头 紫光 股份 数字化 解决方案 龙头 华为 齐名 ICT 龙头 增厚 利润 收购 核心 资产 新华 剩余 股权 持续 落地 ,1
关键 装备 中国 电科 国产 离子注入 纳米 工艺 覆盖 中国 电科 旗下 电科 装备 国产 离子注入 纳米 工艺 制程 覆盖 保障 我国 集成电路 制造 行业 成熟 制程 领域 产业 离子注入 机是 芯片 制造 关键 装备 纳米 芯片 应用领域 覆盖面 最广 成熟 制程 电科 装备 连续 突破 控制 软件 关键 模块 核心技术 束流 束流 高能 第三代 半导体 全系列 离子注入 产品 格局 纳米 工艺 制程 覆盖 身边 中国 制造 ,1
中国工程院 院士 倪光南 现如今 芯片 制造 技术 计算机硬件 等于 做不了 外国 技术 打扮 国产 马甲 外国 技术 早已 国产化 技术 人才 外国 远程 操作 停止 工作 出错 风险 反对 马甲 揭露 真实 面目 建议 国家 大力发展 国产软件 技术 国家 接受 建议 得罪 国家 利益 高于一切 ,3
中国芯 突破 国产 EDA 软件 nm 工艺 近日 国内 公司 概伦 电子 成功 突破 nm 工艺 拿下 台积 三星 公司 订单 标志 国产 EDA 厂商 挑战 市场 格局 EDA 软件 贯穿 芯片 设计 流程 东西 芯片 设计 企业 寸步难行 我国 半导体 行业 起步晚 创新 研究 未来 更大 突破 nm 工艺 突破 芯片 行业 发展 打下 坚实 基础 ,1
早上 新闻 国产 AI 设计 CPU 正式 发布 GPT 强倍 媒体 乱写 真的 简单 新闻 信息 这句 准确 完整 表达 国产 AI 设计 CPU 正式 发布 GPT 设计 芯片 规模 大倍 中科院 计算机所 寒武纪 公司 中科大 机构 采用 ai 设计 世界 首个 人工干预 全自动 生成 cpu 芯片 启蒙 启蒙 性能 inter 系列 cpu nm 工艺 频率 MHz 运行 Linux 操作系统 寒碜 别忘了 这是 第一次 中国 ai 人工干预 全自动 设计 cpu 最让人 不可思议 地方 启蒙 chatgpt 设计 电路 规模 大倍 全过程 国产 AI 设计 只用 小时 新闻 假消息 中科院 确实 发了 一篇 论文 地址 评论 疑问 地方 突破性 进展 众所周知 国家 ai 产业 起步晚 是因为 美国 禁运 足够 高性能 显卡 训练 这是 克服 困难 原因 启蒙 二元 猜测 算法 看不懂 这是 一种 全新 思路 全世界 中国 采用 思路 设计 芯片 有望 颠覆 传统 芯片 设计 流程 作者 确实 搞个 新闻 chatgpt 通用 ai 设计 芯片 ai chatgpt 芯片 设计 能力 设计 芯片 我要 反思 泼冷水 启蒙 世界 第一颗 唯一 一颗 无人 干预 全自动 生成 芯片 依然 里程碑 意义 神神们 整天 阴阳怪气 中国 错过 工业革命 做事 时间 扯淡 务以 不麻 ,1
市场 低估 开启 主升浪 AI 算力 公司 未来 翻倍 值得 收藏 研究 第一家 中国 长城 中国 电子 信息产业 集团 有限公司 旗下 自主 计算 硬件 产业 专业 集团 中国 PKS 自主 计算 体系 建设 主力军 信创 产业 龙头企业 有算力 服务器 概念 自主 芯片 国产软件 液冷 概念 技术 分析 近期 突破 前高 股价 不声不响 中创 一年 新高 字头 算力 服务器 核心 中军 公司 流通 市值 很大 补涨 空间 中国 长城 千亿 市值 时间 耐心 第二家 神州数码 公司 业务 为云 计算 数字化 转型 信息技术 创新 近两年 公司 增长点 自主 品牌 建设 包括 华为 鲲鹏 MLOPS 边缘 计算 产品 计算 数字化 转型 业务 增长 公司 研发 能力 品牌 能力 技术 分析 流通 市值 日线 周线 多头 趋势 量价 配合 极佳 华为 模型 概念 极佳 补涨 标的 第三家 天通股份 概念 龙头 CPO 上游 材料 方向 CPO 大热 引燃 分支 天通凯 科技 有限公司 尺寸 晶片 正式 量产 光通信 领域 关键 原材料 突破 卡脖子 技术 国产化 技术 分析 周五 涨停 突破 年线 下周 重点 关注 站稳 年线 持续 打出 高度 能过 股价 一飞冲天 流通 市值 第四家 高澜 股份 主营 电力 电子装置 纯水 冷却 设备 控制系统 研发 设计 生产 销售 这是 一家 聚焦 all in 液冷 公司 曙光 数创 之外 液冷 纯正 公司 高澜 液冷 开局 公司 液冷 营收 大有希望 技术 分析 个股 处于 主升浪 第浪 完好 多头 趋势 流通 市值 业绩 落地 预期 拿到 字节 订单 模块 板块 空间 液冷 空间 很大 第五家 川润 股份 风机 液冷 技术 积累 服务器 液冷 应用领域 突破 背靠 成都 高新 产业园 客户资源 具备 独有 优势 送样 两家 头部 服务器 厂商 有望 年内 服务器 液冷 订单 明年 液冷 服务器 预计 呈现 指数 增长 IDC 咨询 数据 显示 预计 服务器 液冷 市场份额 市占率 未来 提升 带来 收入 净利润 带来 亿左右 技术 分析 涨停 突破 年线 延续 强劲 上攻 形态 周五 涨停 形态 结构 流畅 流通 市值 游资 喜欢 热点 快速 小盘股 风来 一飞冲天 第六家 宁夏 建材 AMD 服务器 处理器 总经销商 微软 office Azure 代理商 央企 重组 概念股 公司 剥离 水泥 资产 花钱 数据中心 华为 政企 总代理 营收 一家 华为 光伏 逆变器 数据库 总代 政企 数字化 转型 底座 数据库 替换 需求 很大 公司 受益 技术 分析 急需 鼓励 央企 并购 重组 叠加 比尔盖茨 访华 合作 上周 个股 两个 首次 周线 价齐 升且 阻力 持续 机会 冲破 前期 高点 开启 主升 行情 流通 市值 分享 实战 干货 祝点 关注 朋友 股票 长红 天天 ,1
科技 赛道 国内 第一 龙头企业 中兴通讯 通信 设备 国内 第一 科大 翻译机 国内 中科 曙光 国产 计算 产业 龙头 国内 服务器 算力 国内 第一 浪潮 信息 全球 AI 服务器 龙头 海光 信息 国内 唯一 一家 生产 芯片 企业 CPU 信创 AI 芯片 概念 龙头 信服 虚拟 专用 网络 连续 国内 第一 广联达 建筑 信息化 第一 大族 激光 激光 切割 第一 视源 股份 交互 智能 平板 第一 亿纬锂 亚硫酰氯 电池 第一 欧菲光 光学 器件 苹果 华为 供应商 深南电 PCB 华为 供应商 第一 宝信 钢铁 制造 信息化 第一 品牌 泰来 人造 石墨 负极 材料 第一 广电 银行 设备 第一网 科技 CDN 国内 第一 新大陆 POS 国内 第一 星网 锐捷 客户机 第一 石基 信息 酒店 信息化 管理系统 第一 中国 科传 专业 出版 龙头 文化传媒 知识产权 保护 龙头 华宇 软件 检察院 法院 信息化 第一 四维 图新 汽车 导航 第一 海能 专网 通信 终端 第一 天马 车辆 屏幕显示 第一 光迅 科技 光通信 器件 第一 股份 多层 印制电路 第一 启明星 堡垒 第一 中科 信息 机器 视觉 数据 国内 领先 人工智能 信息化 整体 解决方案 龙头 中科 星图 卫星 导航 遥感 影像 时空 数据 龙头 紫光 股份 数字化 解决方案 龙头 华为 齐名 ICT 龙头 增厚 利润 收购 核心 资产 新华 剩余 股权 持续 落地 ,1
华为 凤凰 已获 成功 芯片 百分百 中国 华为 突破 西方 封锁 中国 芯片 国产 华为 中国 科技 行业 代表 美国 打压 华为 承受 四次 猛烈 冲击 华为 负伤 前行 花费 科研经费 产品 技术 长足进展 华为 硬件 软件 芯片 领域 进展 这令 一向 看好 华为 外媒 华为 天要 残酷 打击 孤立 美日 三国 结成 同盟 打压 中国 芯片业 华为 突破 西方 封锁 中国 芯片 国产 华为 坚称 研发 成果 赚钱 三年 华为 研发 投入 惊人 华为 替换 多个 受美制 零件 华为 展现 研发 决心 实力 赢得 越来越 订单 华为 全球 半数 企业 达成 合作 明年 华为 数字化 转型 市场 产值 超过 万亿元 直追 西方 水平 美国 放松 对华 芯片 欧盟 重金 支持 华为 反转 已至 华为 恢复 活力 中国 芯片业 也许 迎来 璀璨 黎明 ,1
华为 智能 驾驶 芯片 只能 寄希望于 国产 制造 制程 上限 卡死 nm ,1
到时候 一颗 两颗 两颗 四颗 智选车 Hi 模式 合作伙伴 车上 火苗 保护 吹灭 ,3
车企 不太会 华为 合作 原因 芯片 一块 不可抗力 因素 未来 升级 规划 ,0
新华社 记者 中国 电子科技 集团 有限公司 获悉 集团 旗下 中电科 电子 装备 集团 有限公司 简称 电科 装备 国产 离子注入 纳米 工艺 制程 覆盖 保障 我国 集成电路 制造 行业 成熟 制程 领域 产业 离子注入 机是 芯片 制造 关键 装备 芯片 制造 过程 掺入 种类 元素 预定 方式 改变 材料 电性能 元素 带电 离子 形式 加速 预定 能量 注入 特定 半导体 材料 离子注入 执行 这一 掺杂 工艺 芯片 制造 设备 ,1
标英 伟达 国产 GPU 成功 点亮 国产 GPU 厂商 沐曦 MetaX 昨日 公司 自研 MXC 系列 GPU 成功 点亮 只用 小时 芯片 功能测试 沐曦 推出 MXN 系列 GPU 用于 AI 推理 MXC 系列 GPU 用于 AI 训练 通用 计算 MXG 系列 GPU 用于 图形 渲染 MXC 系列 最新 产品 标英 伟达 算力 芯片 目标 FP 算力 TFLOPS 伟达 FP 性能 TFLOPS 采用 通用 GPU 架构 兼容 CUDA 预计 年底 规模 出货 ,1
中国 芯片 市场 国产 半导体 产品 创新 ,1
